Oportunitats;ID;Grau;Universitat;Poblacio;Plaçes orientatives;Nota;Anàlisi Musical (*);Arts Escèniques (*);Biologia;Ciències Generals (*);Cor i tècnica Vocal (*);Dibuix Artístic;Dibuix Tècnic;Dibuix Tècnic aplicat a les Arts;Disseny;Física;Fonaments Artístics (Historia de l'Art);Funcionament de l’Empresa i Models de Negoci (Empresa);Geografia;Geologia i Ciències Ambientals (*);Història de la Música i de la Dansa (*);Història de l'Art;Literatura Castellana (*);Literatura Catalana (*);Literatura Dramàtica (*);Llengua i Cultura Gregues (Grec) (*);Llengua i Cultura Llatines (Llatí) (*);Matemàtiques;Matemàtiques Aplicades;Moviments culturals i artístics (*);Química;Tècniques d’Expressió Graficoplàstica (*);Tecnologia
9;21129;Sociologia / Estadística Aplicada (Simultaneïtat);UAB;Cerdanyola del Vallès;20;8,776;;;0,2;;;;;;;0,2;;0,2;0,2;0,2;;0,2;;;;;0,2;0,2;0,2;0,1;0,2;;
10;91915;Tecnologies Industrials amb Anàlisi Econòmica, Grau en + Màster Universitari en Enginyeria Industrial (PARS: Enginyer/a Industrial amb Anàlisi Econòmica) (docència en Anglès);UPC / UPF;Barcelona;50;12,54;;;;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
8;31038;Tecnologies Marines;UPC;Barcelona;44;7,432;;;;;;;0,2;;;0,2;;;;;;;;;;;;0,2;;;0,2;;0,2
7;21057;Teràpia Ocupacional EUIT de Terrassa;UAB;Terrassa;60;5;;;0,2;;;;;;;0,1;;;0,2;0,2;;;;;;;;0,2;0,2;;;;
7;91016;Teràpia Ocupacional (presencial / semipresencial);UVic-UCC;Vic;45;5;;;0,2;;;;;;;0,1;;;0,2;0,2;;;;;;;;0,2;0,2;;;;
5;21058;Traducció i Interpretació - Alemany;UAB;Cerdanyola del Vallès;40;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
5;41040;Traducció i Interpretació - Alemany / Francès / Llengua de Signes Catalana -;UPF;Barcelona;70;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
5;21064;Traducció i Interpretació - Anglès;UAB;Cerdanyola del Vallès;140;5,462;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
5;41006;Traducció i Interpretació - Anglès;UPF;Barcelona;85;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
6;41054;Traducció i Interpretació - Anglès - / Llengües Aplicades (Simultaneïtat);UPF;Barcelona;15;5,91;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;0,2;;;;
5;21065;Traducció i Interpretació - Francès;UAB;Cerdanyola del Vallès;50;5;;;;;;;;;;;;;;;;;0,2;0,2;0,1;0,2;0,2;;;;;;
6;11051;Treball Social;UB;Barcelona;240;7,277;;;;0,2;;;;;;;;0,2;0,2;;;;;;;;0,2;0,2;0,2;0,2;;;
6;61034;Treball Social;UdL;Lleida;80;5,474;;;;0,2;;;;;;;;0,2;0,2;;;;;;;;0,2;0,2;0,2;0,2;;;
6;81044;Treball Social;UdG;Girona;60;6,19;;;;0,2;;;;;;;;0,2;0,2;;;;;;;;0,2;0,2;0,2;0,2;;;
6;71026;Treball Social;URV;Tarragona;85;7,255;;;;0,2;;;;;;;;0,2;0,2;;;;;;;;0,2;0,2;0,2;0,2;;;
5;11011;"Turisme ""CETT""";UB;Barcelona;120;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;11086;"Turisme ""CETT"" (Docència en Anglès)";UB;Barcelona;65;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;21059;Turisme;UAB;Cerdanyola del Vallès;100;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;21114;Turisme (Docència en Anglès);UAB;Cerdanyola del Vallès;60;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;61021;Turisme;UdL;Lleida;35;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;81039;Turisme;UdG;Girona;70;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;81036;"Turisme ""Euroaula""";UdG;Barcelona;100;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
5;81038;"Turisme ""Mediterrani""";UdG;Barcelona;100;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
8;61053;Turisme / Administració i Direcció d'Empreses (Simultaneïtat);UdL;Lleida;20;7,284;0,1;0,1;0,2;0,2;0,1;;;;;0,2;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;0,2;;
6;81085;Turisme / Estudis Globals / Global Studies (docència en Anglès) (simultaneïtat);UdG;Girona;20;6,808;0,1;0,1;0,1;0,2;0,1;0,1;;0,1;0,1;0,1;0,2;0,2;0,2;0,1;;0,2;;;;0,2;0,2;0,2;0,2;0,2;0,1;0,1;
6;81076;Turisme / Geografia, Territori i Medi Ambient (simultaneïtat);UdG;Girona;10;5;0,1;0,1;0,1;0,2;0,1;0,1;;;;;0,2;0,2;0,2;0,2;0,1;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
7;81062;"Turisme / Màrqueting ""Mediterrani"" (Simultaneïtat)";UdG;Barcelona;25;5;0,1;0,1;;0,2;0,1;;;;;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;;
6;11112;"Turisme / Negoci Digital i Innovació en Turisme ""CETT"" (simultaneïtat)";UB;Barcelona;10;5;0,1;0,1;;;0,1;;;;;;;;;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;0,2;0,2
6;81077;Turisme / Publicitat i Relacions Públiques (simultaneïtat);UdG;Girona;15;9,308;0,1;0,1;;0,2;0,1;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;0,2;0,2;;0,2;0,2;0,2;0,2;0,2;;0,2;
8;41035;"Turisme i Gestió del Lleure / Administració d'Empreses i Gestió de la Innovació ""Tecnocampus"" (Simultaneïtat)";UPF;Mataró;40;5;0,1;0,1;0,2;0,2;0,1;;;;;0,2;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;0,2;;
8;41062;"Turisme i Gestió del Lleure / Màrqueting i Comunitats Digitals ""Tecnocampus"" (simultaneïtat)";UPF;Mataró;30;5;0,2;0,2;;0,2;0,2;0,2;;0,2;0,2;;0,2;0,2;0,2;;;0,2;;;;0,2;0,2;0,2;0,2;0,2;;0,2;
9;21083;Veterinària;UAB;Cerdanyola del Vallès;115;11,994;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
9;61040;Veterinària / Ciència i Producció Animal (Simultaneïtat);UdL;Lleida;60;11,29;;;0,2;;;;;;;0,2;;;;;;;;;;;;0,2;;;0,2;;
